GeneID	SeqID	GeneGroup1	GeneGroup2	GeneGroup3
DdB_21585	scaffold00228	--	--	--
DdB_21586	scaffold00228	--	--	--
DdB_21587	scaffold00228	--	--	--
DdB_21588	scaffold00228	--	--	--
DdB_21589	scaffold00228	--	--	--
DdB_21590	scaffold00228	--	--	--
DdB_21591	scaffold00228	--	--	--
DdB_21592	scaffold00228	--	--	--
DdB_21593	scaffold00228	--	--	--
DdB_21594	scaffold00228	--	--	--
DdB_21595	scaffold00228	--	--	--
DdB_21596	scaffold00228	--	--	--
DdB_21597	scaffold00228	--	--	--
DdB_21598	scaffold00229	--	--	--
DdB_21599	scaffold00229	--	--	--
DdB_21600	scaffold00229	--	--	--
DdB_21601	scaffold00229	--	--	--
DdB_21602	scaffold00229	--	--	--
DdB_21603	scaffold00229	--	--	--
DdB_21604	scaffold00229	--	--	--
DdB_21605	scaffold00229	--	--	--
DdB_21606	scaffold00229	--	--	--
DdB_21607	scaffold00229	--	--	--
DdB_21608	scaffold00229	--	--	--
DdB_21609	scaffold00229	--	--	--
DdB_21610	scaffold00229	--	--	--
DdB_21611	scaffold00229	--	--	--
DdB_21612	scaffold00229	--	--	--
DdB_21613	scaffold00229	--	--	--
DdB_21614	scaffold00229	--	--	--
DdB_21615	scaffold00229	--	--	--
DdB_21616	scaffold00229	--	--	--
DdB_21617	scaffold00229	--	--	--
DdB_21618	scaffold00229	--	--	--
DdB_21619	scaffold00229	--	--	--
DdB_21620	scaffold00229	--	--	--
DdB_21621	scaffold00229	--	--	--
DdB_21622	scaffold00230	--	--	--
DdB_21623	scaffold00230	--	--	--
DdB_21624	scaffold00230	--	--	--
DdB_21625	scaffold00230	--	--	DdB_21625
DdB_21626	scaffold00230	--	--	--
DdB_21627	scaffold00230	--	--	--
DdB_21628	scaffold00230	--	--	--
DdB_21629	scaffold00230	--	--	--
DdB_21630	scaffold00230	--	--	--
DdB_21631	scaffold00230	--	--	--
DdB_21632	scaffold00230	--	--	--
DdB_21633	scaffold00231	--	--	--
DdB_21634	scaffold00231	--	--	--
DdB_21635	scaffold00231	--	--	--
DdB_21636	scaffold00231	--	--	--
DdB_21637	scaffold00231	--	--	--
DdB_21638	scaffold00231	--	--	--
DdB_21639	scaffold00231	--	--	--
DdB_21640	scaffold00231	--	--	--
DdB_21641	scaffold00231	--	--	--
DdB_21642	scaffold00231	--	--	--
DdB_21643	scaffold00231	--	--	--
DdB_21644	scaffold00231	--	--	--
DdB_21645	scaffold00231	--	--	--
DdB_21646	scaffold00231	--	--	--
DdB_21647	scaffold00232	--	--	--
DdB_21648	scaffold00232	--	--	--
DdB_21649	scaffold00232	--	--	--
DdB_21650	scaffold00232	--	--	--
DdB_21651	scaffold00232	--	--	--
DdB_21652	scaffold00232	--	--	--
DdB_21653	scaffold00232	--	--	--
DdB_21654	scaffold00232	--	--	--
DdB_21655	scaffold00232	--	--	--
DdB_21656	scaffold00232	--	--	--
DdB_21657	scaffold00232	--	--	--
DdB_21658	scaffold00232	--	--	--
DdB_21659	scaffold00232	--	--	--
DdB_21660	scaffold00232	--	--	--
DdB_21661	scaffold00232	--	--	--
DdB_21662	scaffold00233	--	--	--
DdB_21663	scaffold00233	--	--	--
DdB_21664	scaffold00233	--	--	--
DdB_21665	scaffold00233	--	--	--
DdB_21666	scaffold00233	--	--	--
DdB_21667	scaffold00233	--	--	--
DdB_21668	scaffold00233	--	--	--
DdB_21669	scaffold00233	--	--	--
DdB_21670	scaffold00233	--	--	--
DdB_21671	scaffold00233	--	--	--
DdB_21672	scaffold00233	--	--	--
DdB_21673	scaffold00233	--	--	--
DdB_21674	scaffold00233	--	--	DdB_21674
DdB_21675	scaffold00233	--	--	--
DdB_21676	scaffold00233	--	--	--
DdB_21677	scaffold00233	--	--	--
DdB_21678	scaffold00233	--	--	--
DdB_21679	scaffold00233	--	--	--
DdB_21680	scaffold00233	--	--	--
DdB_21681	scaffold00233	--	--	--
DdB_21682	scaffold00233	--	--	--
DdB_21683	scaffold00234	--	--	DdB_21683
DdB_21684	scaffold00234	--	--	--
DdB_21685	scaffold00234	--	--	--
DdB_21686	scaffold00234	--	--	--
DdB_21687	scaffold00234	--	--	--
DdB_21688	scaffold00234	--	--	--
DdB_21689	scaffold00234	--	--	--
DdB_21690	scaffold00234	--	--	--
DdB_21691	scaffold00234	--	--	--
DdB_21692	scaffold00234	--	--	--
DdB_21693	scaffold00234	--	--	--
DdB_21694	scaffold00234	--	--	--
DdB_21695	scaffold00234	--	--	--
DdB_21696	scaffold00234	--	--	--
DdB_21697	scaffold00234	--	--	--
DdB_21698	scaffold00234	--	--	--
DdB_21699	scaffold00234	--	--	--
DdB_21700	scaffold00234	--	--	--
DdB_21701	scaffold00234	--	--	--
DdB_21702	scaffold00235	--	--	--
DdB_21703	scaffold00235	--	--	--
DdB_21704	scaffold00235	--	--	--
DdB_21705	scaffold00235	--	--	--
DdB_21706	scaffold00235	--	--	--
DdB_21707	scaffold00235	--	--	--
DdB_21708	scaffold00235	--	--	--
DdB_21709	scaffold00235	--	--	--
DdB_21710	scaffold00235	--	--	--
DdB_21711	scaffold00235	--	--	--
DdB_21712	scaffold00235	--	--	--
DdB_21713	scaffold00235	--	--	--
DdB_21714	scaffold00235	--	--	--
DdB_21715	scaffold00235	--	--	--
DdB_21716	scaffold00235	--	--	--
DdB_21717	scaffold00235	--	--	--
DdB_21718	scaffold00235	--	--	--
DdB_21719	scaffold00236	--	--	--
DdB_21720	scaffold00236	--	--	--
DdB_21721	scaffold00236	--	--	--
DdB_21722	scaffold00236	--	--	--
DdB_21723	scaffold00236	--	--	--
DdB_21724	scaffold00236	--	--	--
DdB_21725	scaffold00236	--	--	--
DdB_21726	scaffold00236	--	--	--
DdB_21727	scaffold00236	--	--	--
DdB_21728	scaffold00236	--	--	--
DdB_21729	scaffold00236	--	--	--
DdB_21730	scaffold00236	--	--	--
DdB_21731	scaffold00236	--	--	--
DdB_21732	scaffold00236	--	--	--
DdB_21733	scaffold00236	--	--	--
DdB_21734	scaffold00236	--	--	--
DdB_21735	scaffold00237	--	--	--
DdB_21736	scaffold00237	--	--	--
DdB_21737	scaffold00237	--	--	--
DdB_21738	scaffold00237	--	--	--
DdB_21739	scaffold00237	--	--	--
DdB_21740	scaffold00237	--	--	--
DdB_21741	scaffold00237	--	--	--
DdB_21742	scaffold00237	--	--	--
DdB_21743	scaffold00237	--	--	--
DdB_21744	scaffold00237	--	--	--
DdB_21745	scaffold00237	--	--	--
DdB_21746	scaffold00237	--	--	--
DdB_21747	scaffold00237	--	--	--
DdB_21748	scaffold00237	--	--	--
DdB_21749	scaffold00237	--	--	--
DdB_21750	scaffold00237	--	--	--
DdB_21751	scaffold00238	--	--	--
DdB_21752	scaffold00238	--	--	--
DdB_21753	scaffold00238	--	--	--
DdB_21754	scaffold00238	--	--	--
DdB_21755	scaffold00238	--	--	--
DdB_21756	scaffold00238	--	--	--
DdB_21757	scaffold00238	--	--	--
DdB_21758	scaffold00238	--	--	--
DdB_21759	scaffold00238	--	--	--
DdB_21760	scaffold00238	--	--	--
DdB_21761	scaffold00238	--	--	--
DdB_21762	scaffold00238	--	--	--
DdB_21763	scaffold00238	--	--	--
DdB_21764	scaffold00238	--	--	--
DdB_21765	scaffold00238	--	--	--
DdB_21766	scaffold00238	--	--	--
DdB_21767	scaffold00238	--	--	--
DdB_21768	scaffold00238	--	--	--
DdB_21769	scaffold00238	--	--	--
DdB_21770	scaffold00238	--	--	--
DdB_21771	scaffold00239	--	--	--
DdB_21772	scaffold00239	--	--	--
DdB_21773	scaffold00239	--	--	--
DdB_21774	scaffold00239	--	--	--
DdB_21775	scaffold00239	--	--	--
DdB_21776	scaffold00239	--	--	--
DdB_21777	scaffold00239	--	--	--
DdB_21778	scaffold00239	--	--	--
DdB_21779	scaffold00239	--	--	--
DdB_21780	scaffold00239	--	--	--
DdB_21781	scaffold00239	--	--	--
DdB_21782	scaffold00239	--	--	--
DdB_21783	scaffold00240	--	--	--
DdB_21784	scaffold00240	--	--	--
DdB_21785	scaffold00240	--	--	--
DdB_21786	scaffold00240	--	--	--
DdB_21787	scaffold00240	--	--	--
DdB_21788	scaffold00240	--	--	--
DdB_21789	scaffold00240	--	--	--
DdB_21790	scaffold00240	--	--	--
DdB_21791	scaffold00240	--	--	--
DdB_21792	scaffold00240	--	--	--
DdB_21793	scaffold00240	--	--	--
DdB_21794	scaffold00240	--	--	--
DdB_21795	scaffold00240	--	--	--
DdB_21796	scaffold00241	--	--	--
DdB_21797	scaffold00241	--	--	--
DdB_21798	scaffold00241	--	--	--
DdB_21799	scaffold00241	--	--	--
DdB_21800	scaffold00241	--	--	--
DdB_21801	scaffold00241	--	--	--
DdB_21802	scaffold00241	--	--	--
DdB_21803	scaffold00241	--	--	--
DdB_21804	scaffold00241	--	--	--
DdB_21805	scaffold00241	--	--	--
DdB_21806	scaffold00241	--	--	--
DdB_21807	scaffold00241	--	--	--
DdB_21808	scaffold00241	--	--	--
DdB_21809	scaffold00241	--	--	--
DdB_21810	scaffold00241	--	--	--
DdB_21811	scaffold00241	--	--	--
DdB_21812	scaffold00241	--	--	--
DdB_21813	scaffold00241	--	--	--
DdB_21814	scaffold00242	--	--	--
DdB_21815	scaffold00242	--	--	--
DdB_21816	scaffold00242	--	--	--
DdB_21817	scaffold00242	--	--	--
DdB_21818	scaffold00242	--	--	--
DdB_21819	scaffold00242	--	--	--
DdB_21820	scaffold00242	--	--	--
DdB_21821	scaffold00242	--	--	--
DdB_21822	scaffold00242	--	--	--
DdB_21823	scaffold00242	--	--	--
DdB_21824	scaffold00242	--	--	--
DdB_21825	scaffold00242	--	--	--
DdB_21826	scaffold00242	--	--	--
DdB_21827	scaffold00242	--	--	--
DdB_21828	scaffold00242	--	--	--
DdB_21829	scaffold00242	--	--	--
DdB_21830	scaffold00242	--	--	--
DdB_21831	scaffold00242	--	--	--
DdB_21832	scaffold00242	--	--	--
DdB_21833	scaffold00243	--	--	--
DdB_21834	scaffold00243	--	--	--
DdB_21835	scaffold00243	--	--	--
DdB_21836	scaffold00243	--	--	--
DdB_21837	scaffold00243	--	--	--
DdB_21838	scaffold00243	--	--	--
DdB_21839	scaffold00243	--	--	--
DdB_21840	scaffold00243	--	--	--
DdB_21841	scaffold00243	--	--	--
DdB_21842	scaffold00243	--	--	--
DdB_21843	scaffold00243	--	--	--
DdB_21844	scaffold00243	--	--	--
DdB_21845	scaffold00243	--	--	--
DdB_21846	scaffold00243	--	--	--
DdB_21847	scaffold00243	--	--	--
DdB_21848	scaffold00243	--	--	--
DdB_21849	scaffold00244	--	--	--
DdB_21850	scaffold00244	--	--	--
DdB_21851	scaffold00244	--	--	--
DdB_21852	scaffold00244	--	--	--
DdB_21853	scaffold00244	--	--	--
DdB_21854	scaffold00244	--	--	--
DdB_21855	scaffold00244	--	--	--
DdB_21856	scaffold00244	--	--	--
DdB_21857	scaffold00244	--	--	--
DdB_21858	scaffold00244	--	--	--
DdB_21859	scaffold00244	--	--	--
DdB_21860	scaffold00244	--	--	--
DdB_21861	scaffold00244	--	--	--
DdB_21862	scaffold00244	--	--	--
DdB_21863	scaffold00244	--	--	--
DdB_21864	scaffold00244	--	--	--
DdB_21865	scaffold00244	--	--	--
DdB_21866	scaffold00244	--	--	--
DdB_21867	scaffold00244	--	--	--
DdB_21868	scaffold00244	--	--	--
DdB_21869	scaffold00245	--	--	--
DdB_21870	scaffold00245	--	--	--
DdB_21871	scaffold00245	--	--	--
DdB_21872	scaffold00245	--	--	--
DdB_21873	scaffold00245	--	--	--
DdB_21874	scaffold00245	--	--	--
DdB_21875	scaffold00245	--	--	--
DdB_21876	scaffold00245	--	--	--
DdB_21877	scaffold00245	--	--	--
DdB_21878	scaffold00245	--	--	--
DdB_21879	scaffold00246	--	--	--
DdB_21880	scaffold00246	--	--	--
DdB_21881	scaffold00246	--	--	--
DdB_21882	scaffold00246	--	--	--
DdB_21883	scaffold00246	--	--	--
DdB_21884	scaffold00246	--	--	--
DdB_21885	scaffold00246	--	--	--
DdB_21886	scaffold00246	--	--	--
DdB_21887	scaffold00246	--	--	--
DdB_21888	scaffold00246	--	--	--
DdB_21889	scaffold00246	--	--	DdB_21889
DdB_21890	scaffold00246	--	--	DdB_21890
DdB_21891	scaffold00246	--	--	--
DdB_21892	scaffold00247	--	--	--
DdB_21893	scaffold00247	--	--	--
DdB_21894	scaffold00247	--	--	--
DdB_21895	scaffold00247	--	--	--
DdB_21896	scaffold00247	DdB_21896	--	--
DdB_21897	scaffold00247	DdB_21897	--	--
DdB_21898	scaffold00247	--	--	--
DdB_21899	scaffold00247	--	--	--
DdB_21900	scaffold00247	--	--	--
DdB_21901	scaffold00247	--	--	--
DdB_21902	scaffold00247	--	--	--
DdB_21903	scaffold00247	--	--	--
DdB_21904	scaffold00247	--	--	--
DdB_21905	scaffold00247	--	--	--
DdB_21906	scaffold00247	--	--	--
DdB_21907	scaffold00247	--	--	--
DdB_21908	scaffold00247	--	--	--
DdB_21909	scaffold00247	--	--	--
DdB_21910	scaffold00247	--	--	--
DdB_21911	scaffold00247	--	--	--
DdB_21912	scaffold00248	--	--	--
DdB_21913	scaffold00248	--	--	--
DdB_21914	scaffold00248	--	--	--
DdB_21915	scaffold00248	--	--	DdB_21915
DdB_21916	scaffold00248	--	--	--
DdB_21917	scaffold00248	--	--	DdB_21917
DdB_21918	scaffold00248	--	--	DdB_21918
DdB_21919	scaffold00248	--	--	DdB_21919
DdB_21920	scaffold00248	--	--	--
DdB_21921	scaffold00248	--	--	--
DdB_21922	scaffold00248	--	--	--
DdB_21923	scaffold00248	--	--	--
DdB_21924	scaffold00248	--	--	--
DdB_21925	scaffold00248	--	--	--
DdB_21926	scaffold00248	--	--	--
DdB_21927	scaffold00248	--	--	--
DdB_21928	scaffold00248	--	--	--
DdB_21929	scaffold00248	--	--	--
DdB_21930	scaffold00248	--	--	--
DdB_21931	scaffold00248	--	--	--
DdB_21932	scaffold00249	--	--	--
DdB_21933	scaffold00249	--	--	--
DdB_21934	scaffold00249	--	--	--
DdB_21935	scaffold00249	--	--	--
DdB_21936	scaffold00249	--	--	--
DdB_21937	scaffold00249	--	--	--
DdB_21938	scaffold00249	--	--	--
DdB_21939	scaffold00249	--	--	--
DdB_21940	scaffold00249	--	--	--
DdB_21941	scaffold00249	--	--	--
DdB_21942	scaffold00249	--	--	--
DdB_21943	scaffold00249	--	--	--
DdB_21944	scaffold00249	--	--	--
DdB_21945	scaffold00250	--	--	--
DdB_21946	scaffold00250	--	--	--
DdB_21947	scaffold00250	--	--	--
DdB_21948	scaffold00250	--	--	--
DdB_21949	scaffold00250	--	--	--
DdB_21950	scaffold00250	--	--	--
DdB_21951	scaffold00250	--	--	--
DdB_21952	scaffold00250	--	--	--
DdB_21953	scaffold00250	--	--	--
DdB_21954	scaffold00250	--	--	--
DdB_21955	scaffold00250	--	--	--
DdB_21956	scaffold00250	--	--	--
DdB_21957	scaffold00250	--	--	--
DdB_21958	scaffold00250	--	--	--
DdB_21959	scaffold00250	--	--	--
DdB_21960	scaffold00250	--	--	--
DdB_21961	scaffold00251	--	--	--
DdB_21962	scaffold00251	--	--	--
DdB_21963	scaffold00251	--	--	--
DdB_21964	scaffold00251	--	--	--
DdB_21965	scaffold00251	--	--	--
DdB_21966	scaffold00251	--	--	--
DdB_21967	scaffold00251	--	--	--
DdB_21968	scaffold00251	--	--	--
DdB_21969	scaffold00251	--	--	--
DdB_21970	scaffold00251	--	--	--
DdB_21971	scaffold00251	--	--	--
DdB_21972	scaffold00251	--	--	--
DdB_21973	scaffold00251	--	--	--
DdB_21974	scaffold00252	--	--	--
DdB_21975	scaffold00252	--	--	--
DdB_21976	scaffold00252	--	--	--
DdB_21977	scaffold00252	--	--	--
DdB_21978	scaffold00252	--	--	--
DdB_21979	scaffold00252	--	--	--
DdB_21980	scaffold00252	--	--	--
DdB_21981	scaffold00252	--	--	--
DdB_21982	scaffold00252	--	--	--
DdB_21983	scaffold00252	--	--	--
DdB_21984	scaffold00252	--	--	--
DdB_21985	scaffold00252	--	--	DdB_21985
DdB_21986	scaffold00252	--	--	DdB_21986
DdB_21987	scaffold00252	--	--	DdB_21987
DdB_21988	scaffold00252	--	--	--
DdB_21989	scaffold00252	--	--	--
DdB_21990	scaffold00253	--	--	--
DdB_21991	scaffold00253	--	--	--
DdB_21992	scaffold00253	--	--	--
DdB_21993	scaffold00253	--	--	--
DdB_21994	scaffold00253	--	--	--
DdB_21995	scaffold00253	--	--	--
DdB_21996	scaffold00253	--	--	--
DdB_21997	scaffold00253	--	--	--
DdB_21998	scaffold00253	--	--	--
DdB_21999	scaffold00253	--	--	--
DdB_22000	scaffold00253	--	--	--
DdB_22001	scaffold00253	--	--	--
DdB_22002	scaffold00253	--	--	--
DdB_22003	scaffold00254	--	--	--
DdB_22004	scaffold00254	--	--	--
DdB_22005	scaffold00254	--	--	--
DdB_22006	scaffold00254	--	--	--
DdB_22007	scaffold00254	--	--	--
DdB_22008	scaffold00254	--	--	--
DdB_22009	scaffold00254	--	--	--
DdB_22010	scaffold00254	--	--	--
DdB_22011	scaffold00254	--	--	--
DdB_22012	scaffold00254	--	--	DdB_22012
DdB_22013	scaffold00254	--	--	--
DdB_22014	scaffold00254	--	--	--
DdB_22015	scaffold00254	--	--	--
DdB_22016	scaffold00254	--	--	--
DdB_22017	scaffold00254	--	--	DdB_22017
DdB_22018	scaffold00254	--	--	--
DdB_22019	scaffold00254	--	--	--
DdB_22020	scaffold00255	--	--	--
DdB_22021	scaffold00255	--	--	--
DdB_22022	scaffold00255	--	--	--
DdB_22023	scaffold00255	--	--	--
DdB_22024	scaffold00256	--	--	--
DdB_22025	scaffold00256	--	--	--
DdB_22026	scaffold00256	--	--	--
DdB_22027	scaffold00256	--	--	--
DdB_22028	scaffold00256	--	--	--
DdB_22029	scaffold00256	--	--	--
DdB_22030	scaffold00256	--	--	--
DdB_22031	scaffold00256	--	--	--
DdB_22032	scaffold00256	--	--	--
DdB_22033	scaffold00256	--	--	--
DdB_22034	scaffold00256	--	--	--
DdB_22035	scaffold00257	--	--	--
DdB_22036	scaffold00257	--	--	--
DdB_22037	scaffold00257	--	--	--
DdB_22038	scaffold00257	--	--	--
DdB_22039	scaffold00257	--	--	--
DdB_22040	scaffold00257	--	--	--
DdB_22041	scaffold00257	--	--	--
DdB_22042	scaffold00258	--	--	--
DdB_22043	scaffold00258	--	--	--
DdB_22044	scaffold00258	--	--	--
DdB_22045	scaffold00258	--	--	--
DdB_22046	scaffold00258	--	--	--
DdB_22047	scaffold00258	--	--	--
DdB_22048	scaffold00258	--	--	--
DdB_22049	scaffold00258	--	--	--
DdB_22050	scaffold00258	--	--	--
DdB_22051	scaffold00258	--	--	DdB_22051
DdB_22052	scaffold00258	--	--	--
DdB_22053	scaffold00258	--	--	--
DdB_22054	scaffold00258	--	--	--
DdB_22055	scaffold00259	--	--	--
DdB_22056	scaffold00259	--	--	--
DdB_22057	scaffold00259	--	--	--
DdB_22058	scaffold00259	--	--	--
DdB_22059	scaffold00259	--	--	--
DdB_22060	scaffold00259	--	--	DdB_22060
DdB_22061	scaffold00259	--	--	--
DdB_22062	scaffold00259	--	--	--
DdB_22063	scaffold00259	--	--	--
DdB_22064	scaffold00259	--	--	--
DdB_22065	scaffold00259	--	--	--
DdB_22066	scaffold00259	--	--	--
DdB_22067	scaffold00260	--	--	--
DdB_22068	scaffold00260	--	--	--
DdB_22069	scaffold00260	--	--	--
DdB_22070	scaffold00260	--	--	--
DdB_22071	scaffold00260	--	--	--
DdB_22072	scaffold00260	--	--	--
DdB_22073	scaffold00260	--	--	--
DdB_22074	scaffold00260	--	--	--
DdB_22075	scaffold00260	--	--	--
DdB_22076	scaffold00260	--	--	--
DdB_22077	scaffold00260	--	--	--
DdB_22078	scaffold00260	--	--	--
DdB_22079	scaffold00260	--	--	--
DdB_22080	scaffold00260	--	--	--
DdB_22081	scaffold00260	--	--	--
DdB_22082	scaffold00260	--	--	--
DdB_22083	scaffold00260	--	--	--
DdB_22084	scaffold00260	--	--	--
DdB_22085	scaffold00260	--	--	--
DdB_22086	scaffold00261	--	--	--
DdB_22087	scaffold00261	--	--	--
DdB_22088	scaffold00261	--	--	--
DdB_22089	scaffold00261	--	--	--
DdB_22090	scaffold00261	--	--	--
DdB_22091	scaffold00261	--	--	--
DdB_22092	scaffold00261	--	--	--
DdB_22093	scaffold00261	--	--	--
DdB_22094	scaffold00261	--	--	--
DdB_22095	scaffold00261	--	--	--
DdB_22096	scaffold00261	--	--	--
DdB_22097	scaffold00262	--	--	--
DdB_22098	scaffold00262	--	--	DdB_22098
DdB_22099	scaffold00262	--	--	--
DdB_22100	scaffold00262	--	--	--
DdB_22101	scaffold00262	--	--	--
DdB_22102	scaffold00262	--	--	--
DdB_22103	scaffold00262	--	--	--
DdB_22104	scaffold00262	--	--	--
DdB_22105	scaffold00262	--	--	--
DdB_22106	scaffold00262	--	--	--
DdB_22107	scaffold00262	--	--	--
DdB_22108	scaffold00262	--	--	--
DdB_22109	scaffold00262	--	--	--
DdB_22110	scaffold00262	--	--	--
DdB_22111	scaffold00262	--	--	--
DdB_22112	scaffold00262	--	--	--
DdB_22113	scaffold00263	--	--	--
DdB_22114	scaffold00263	--	--	--
DdB_22115	scaffold00263	--	--	--
DdB_22116	scaffold00263	--	--	--
DdB_22117	scaffold00263	--	--	--
DdB_22118	scaffold00263	--	--	--
DdB_22119	scaffold00263	--	--	--
DdB_22120	scaffold00263	--	--	--
DdB_22121	scaffold00263	--	--	--
DdB_22122	scaffold00263	--	--	--
DdB_22123	scaffold00263	--	--	--
DdB_22124	scaffold00263	--	--	--
DdB_22125	scaffold00263	--	--	--
DdB_22126	scaffold00263	--	--	--
DdB_22127	scaffold00263	--	--	--
DdB_22128	scaffold00263	--	--	--
DdB_22129	scaffold00264	--	--	--
DdB_22130	scaffold00264	--	--	DdB_22130
DdB_22131	scaffold00264	--	--	--
DdB_22132	scaffold00264	--	--	--
DdB_22133	scaffold00264	--	--	--
DdB_22134	scaffold00264	--	--	--
DdB_22135	scaffold00264	--	--	--
DdB_22136	scaffold00264	--	--	--
DdB_22137	scaffold00264	--	--	--
DdB_22138	scaffold00264	--	--	--
DdB_22139	scaffold00264	--	--	--
DdB_22140	scaffold00264	--	--	--
DdB_22141	scaffold00264	--	--	--
DdB_22142	scaffold00264	--	--	--
DdB_22143	scaffold00264	--	--	DdB_22143
DdB_22144	scaffold00264	--	--	--
DdB_22145	scaffold00265	--	--	--
DdB_22146	scaffold00265	--	--	--
DdB_22147	scaffold00265	--	--	--
DdB_22148	scaffold00265	--	--	--
DdB_22149	scaffold00265	--	--	--
DdB_22150	scaffold00265	--	--	--
DdB_22151	scaffold00265	--	--	--
DdB_22152	scaffold00265	--	--	--
DdB_22153	scaffold00265	--	--	--
DdB_22154	scaffold00265	--	--	--
DdB_22155	scaffold00265	--	--	--
DdB_22156	scaffold00265	--	--	--
DdB_22157	scaffold00265	--	--	--
DdB_22158	scaffold00265	--	--	--
DdB_22159	scaffold00265	--	--	--
DdB_22160	scaffold00265	--	--	--
DdB_22161	scaffold00265	--	--	--
DdB_22162	scaffold00265	--	--	--
DdB_22163	scaffold00265	--	--	--
DdB_22164	scaffold00265	--	--	--
DdB_22165	scaffold00265	--	--	--
DdB_22166	scaffold00265	--	--	--
DdB_22167	scaffold00266	--	--	--
DdB_22168	scaffold00266	--	--	--
DdB_22169	scaffold00266	--	--	--
DdB_22170	scaffold00266	--	--	--
DdB_22171	scaffold00266	--	--	--
DdB_22172	scaffold00266	--	--	--
DdB_22173	scaffold00266	--	--	--
DdB_22174	scaffold00266	--	--	--
DdB_22175	scaffold00266	--	--	--
DdB_22176	scaffold00266	--	--	--
DdB_22177	scaffold00266	--	--	--
DdB_22178	scaffold00266	--	--	--
DdB_22179	scaffold00266	--	--	--
DdB_22180	scaffold00267	--	--	--
DdB_22181	scaffold00267	--	--	--
DdB_22182	scaffold00267	--	--	--
DdB_22183	scaffold00267	--	--	--
DdB_22184	scaffold00267	--	--	--
DdB_22185	scaffold00267	--	--	--
DdB_22186	scaffold00267	--	--	--
DdB_22187	scaffold00267	--	--	--
DdB_22188	scaffold00267	--	--	--
DdB_22189	scaffold00267	--	--	--
DdB_22190	scaffold00267	--	--	--
DdB_22191	scaffold00267	--	--	--
DdB_22192	scaffold00267	--	--	--
DdB_22193	scaffold00267	--	--	--
DdB_22194	scaffold00267	--	--	--
DdB_22195	scaffold00267	--	--	--
DdB_22196	scaffold00268	--	--	--
DdB_22197	scaffold00268	--	--	--
DdB_22198	scaffold00268	--	--	--
DdB_22199	scaffold00268	--	--	--
DdB_22200	scaffold00268	--	--	--
DdB_22201	scaffold00268	--	--	--
DdB_22202	scaffold00268	--	--	--
DdB_22203	scaffold00268	--	--	--
DdB_22204	scaffold00268	--	--	--
DdB_22205	scaffold00268	--	--	--
DdB_22206	scaffold00268	--	--	--
DdB_22207	scaffold00268	--	--	--
DdB_22208	scaffold00268	--	--	--
DdB_22209	scaffold00269	--	--	--
DdB_22210	scaffold00269	--	--	--
DdB_22211	scaffold00269	--	--	--
DdB_22212	scaffold00269	--	--	--
DdB_22213	scaffold00269	--	--	--
DdB_22214	scaffold00269	--	--	--
DdB_22215	scaffold00269	--	--	--
DdB_22216	scaffold00270	--	--	--
DdB_22217	scaffold00270	--	--	--
DdB_22218	scaffold00270	--	--	--
DdB_22219	scaffold00270	--	--	--
DdB_22220	scaffold00270	--	--	--
DdB_22221	scaffold00270	--	--	--
DdB_22222	scaffold00270	--	--	--
DdB_22223	scaffold00270	--	--	--
DdB_22224	scaffold00270	--	--	--
DdB_22225	scaffold00270	--	--	--
DdB_22226	scaffold00270	--	--	--
DdB_22227	scaffold00270	--	--	DdB_22227
DdB_22228	scaffold00270	--	--	--
DdB_22229	scaffold00270	--	--	--
DdB_22230	scaffold00270	--	--	--
DdB_22231	scaffold00270	--	--	--
DdB_22232	scaffold00270	--	--	--
DdB_22233	scaffold00271	--	--	DdB_22233
DdB_22234	scaffold00271	--	--	--
DdB_22235	scaffold00271	--	--	--
DdB_22236	scaffold00271	--	--	--
DdB_22237	scaffold00271	--	--	--
DdB_22238	scaffold00271	--	--	--
DdB_22239	scaffold00271	--	--	DdB_22239
DdB_22240	scaffold00271	--	--	--
DdB_22241	scaffold00271	--	--	--
DdB_22242	scaffold00271	--	--	--
DdB_22243	scaffold00271	--	--	--
DdB_22244	scaffold00271	--	--	--
DdB_22245	scaffold00271	--	--	--
DdB_22246	scaffold00271	--	--	--
DdB_22247	scaffold00271	--	--	--
DdB_22248	scaffold00271	--	--	--
DdB_22249	scaffold00271	--	--	--
DdB_22250	scaffold00271	--	--	--
DdB_22251	scaffold00272	--	--	--
DdB_22252	scaffold00272	--	--	--
DdB_22253	scaffold00272	--	--	--
DdB_22254	scaffold00272	--	--	--
DdB_22255	scaffold00272	--	--	--
DdB_22256	scaffold00272	--	--	--
DdB_22257	scaffold00273	--	--	--
DdB_22258	scaffold00273	--	--	--
DdB_22259	scaffold00273	--	--	--
DdB_22260	scaffold00273	--	--	--
DdB_22261	scaffold00273	--	--	--
DdB_22262	scaffold00273	--	--	--
DdB_22263	scaffold00273	--	--	DdB_22263
DdB_22264	scaffold00273	--	--	--
DdB_22265	scaffold00273	--	--	--
DdB_22266	scaffold00273	--	--	--
DdB_22267	scaffold00273	--	--	--
DdB_22268	scaffold00273	--	--	--
DdB_22269	scaffold00273	--	--	--
DdB_22270	scaffold00273	--	--	--
DdB_22271	scaffold00273	--	--	--
DdB_22272	scaffold00273	--	--	--
DdB_22273	scaffold00274	--	--	--
DdB_22274	scaffold00274	--	--	--
DdB_22275	scaffold00274	--	--	--
DdB_22276	scaffold00274	--	--	--
